time,accX,accY,accZ
0.000970781000006582,-0.9576416015625,0.0137939453125,0.1103515625
0.011115573000012091,-0.9598388671875,0.0150146484375,0.1124267578125
0.021215938000011647,-0.962646484375,0.012939453125,0.115966796875
0.03130765600000984,-0.96142578125,0.0157470703125,0.1214599609375
0.041405990000001225,-0.9603271484375,0.0120849609375,0.1151123046875
0.0514993750000059,-0.955810546875,0.0133056640625,0.119140625
0.06159588500000268,-0.9547119140625,0.010009765625,0.1204833984375
0.07168708300000048,-0.953369140625,0.0098876953125,0.1246337890625
0.08178531300001168,-0.9560546875,0.011962890625,0.1197509765625
0.09188307300000531,-0.9603271484375,0.01416015625,0.120361328125
0.10197447900000611,-0.96044921875,0.0125732421875,0.1256103515625
0.11206583300000261,-0.95849609375,0.015380859375,0.126220703125
0.12216312500000015,-0.9534912109375,0.012451171875,0.12353515625
0.13225468800000328,-0.955322265625,0.0098876953125,0.1246337890625
0.14235114600000998,-0.9520263671875,0.010986328125,0.1287841796875
0.1524430730000006,-0.9500732421875,0.01416015625,0.1265869140625
0.16254099000001077,-0.9542236328125,0.0142822265625,0.128662109375
0.17263739599999894,-0.9599609375,0.010986328125,0.129638671875
0.18272890600000835,-0.958740234375,0.014404296875,0.1236572265625
0.19282067700000027,-0.9588623046875,0.0147705078125,0.12109375
0.20295166700000777,-0.95947265625,0.012939453125,0.1212158203125
0.213049323000007,-0.9603271484375,0.0113525390625,0.11669921875
0.2231406249999992,-0.9599609375,0.011962890625,0.1171875
0.23323265600001264,-0.958984375,0.0126953125,0.11572265625
0.2433280730000007,-0.9525146484375,0.0130615234375,0.1241455078125
0.2534209900000093,-0.94677734375,0.0184326171875,0.12451171875
0.26351197900000045,-0.9468994140625,0.0152587890625,0.1280517578125
0.27360291700000516,-0.946533203125,0.0145263671875,0.132568359375
0.28369421900001157,-0.94921875,0.0107421875,0.1298828125
0.2937927600000023,-0.9549560546875,0.01220703125,0.1240234375
0.30391468700000246,-0.9605712890625,0.01123046875,0.1248779296875
0.31400770800000544,-0.9622802734375,0.0130615234375,0.12451171875
0.32410437500000455,-0.9609375,0.0155029296875,0.1263427734375
0.33419854200001,-0.957275390625,0.0130615234375,0.1285400390625
0.3442913540000063,-0.95361328125,0.013671875,0.1298828125
