time,accX,accY,accZ
0.0013547919999155056,-0.921875,0.048095703125,0.306396484375
0.011479635000000599,-0.92919921875,0.04443359375,0.2974853515625
0.02157229199997346,-0.9342041015625,0.041259765625,0.2998046875
0.031660155999929884,-0.929443359375,0.036865234375,0.3004150390625
0.04175213500002428,-0.9268798828125,0.0367431640625,0.3018798828125
0.05184421899991776,-0.9232177734375,0.0357666015625,0.298095703125
0.06193531299993538,-0.9193115234375,0.03369140625,0.3016357421875
0.07202713499998481,-0.9163818359375,0.0308837890625,0.3009033203125
0.08212020799999209,-0.9163818359375,0.0350341796875,0.30517578125
0.09221130200000971,-0.9161376953125,0.03466796875,0.30810546875
0.1023034379999217,-0.915771484375,0.033935546875,0.31005859375
0.1123959899999818,-0.918701171875,0.0322265625,0.3057861328125
0.1224873439999783,-0.9205322265625,0.0294189453125,0.305908203125
0.13260703100002047,-0.9227294921875,0.0277099609375,0.3101806640625
0.14269859399996676,-0.926025390625,0.0302734375,0.305908203125
0.15279104199998983,-0.931396484375,0.0255126953125,0.310546875
0.16288250000002336,-0.931396484375,0.025634765625,0.310302734375
0.1729735939999273,-0.9306640625,0.030029296875,0.3052978515625
0.1830638019999924,-0.92724609375,0.0377197265625,0.3055419921875
0.19315531199993075,-0.9239501953125,0.0474853515625,0.310302734375
0.2032453119999218,-0.9149169921875,0.048095703125,0.31103515625
0.2133354169999393,-0.9095458984375,0.0472412109375,0.31201171875
0.2234268229999543,-0.9052734375,0.0440673828125,0.3155517578125
0.23351958299997477,-0.9063720703125,0.0418701171875,0.317138671875
0.2436118749999423,-0.910400390625,0.0308837890625,0.318115234375
0.2537025519999361,-0.9163818359375,0.0218505859375,0.314453125
0.263797865000015,-0.91748046875,0.0181884765625,0.306396484375
0.27389145799998005,-0.919921875,0.022216796875,0.3050537109375
0.283985103999953,-0.9166259765625,0.0257568359375,0.306884765625
0.2940754169999309,-0.912353515625,0.0274658203125,0.30517578125
0.3041730730000154,-0.9130859375,0.031494140625,0.3067626953125
0.3142626559999826,-0.9110107421875,0.030517578125,0.306884765625
0.3243605729999217,-0.916015625,0.036376953125,0.3114013671875
