time,accX,accY,accZ
0.0013658850000410894,-0.967041015625,-0.0234375,-0.189697265625
0.011652292000007947,-0.9525146484375,-0.009033203125,-0.223876953125
0.021744270999988657,-0.95361328125,-0.0072021484375,-0.2025146484375
0.03183333300000868,-0.9815673828125,-0.018798828125,-0.1898193359375
0.04192666700004111,-0.9742431640625,-0.0191650390625,-0.218017578125
0.05201453099999753,-0.964599609375,-0.000244140625,-0.1898193359375
0.062107083000000785,-0.9613037109375,0.0089111328125,-0.1802978515625
0.07220020800002658,-0.9561767578125,0.0091552734375,-0.158935546875
0.08229369800000086,-0.9462890625,0.0069580078125,-0.17626953125
0.09239312500000096,-0.93603515625,0.0020751953125,-0.1746826171875
0.10248348999999735,-0.930908203125,0.0006103515625,-0.17724609375
0.11258182300002773,-0.944580078125,0.0166015625,-0.1597900390625
0.12268161500003316,-0.94775390625,0.0316162109375,-0.139892578125
0.13277968800002782,-0.9581298828125,0.052490234375,-0.0880126953125
0.14287776000003305,-0.9591064453125,0.0782470703125,-0.077392578125
0.15297541699999329,-0.9525146484375,0.0992431640625,-0.0723876953125
0.16307453100000657,-0.9327392578125,0.06689453125,-0.087890625
0.17317265600001974,-0.916259765625,-0.013671875,-0.095947265625
0.18326963499998783,-0.89892578125,-0.0814208984375,-0.114013671875
0.19336734400002342,-0.8953857421875,-0.1175537109375,-0.1490478515625
0.20346510400003126,-0.9149169921875,-0.1103515625,-0.1441650390625
0.21356276000000207,-0.94287109375,-0.0794677734375,-0.12890625
0.22366083299999673,-0.96484375,0.0025634765625,-0.1181640625
0.23375932300001523,-0.96533203125,0.0299072265625,-0.1201171875
0.2438577600000258,-0.965087890625,0.0408935546875,-0.1278076171875
0.25395593700000063,-0.9566650390625,0.044677734375,-0.1263427734375
0.26405494800002316,-0.9451904296875,0.0372314453125,-0.1199951171875
0.2741478120000238,-0.9287109375,0.02099609375,-0.1241455078125
0.2842473439999935,-0.9251708984375,-0.010498046875,-0.1461181640625
0.2943464059999883,-0.931640625,-0.03173828125,-0.1502685546875
0.30443880199999285,-0.94384765625,-0.04248046875,-0.149169921875
0.3145320309999988,-0.951416015625,-0.0384521484375,-0.1527099609375
0.32463145799999893,-0.9525146484375,-0.0291748046875,-0.1600341796875
0.33473000000003594,-0.9456787109375,-0.0235595703125,-0.1578369140625
0.34482729199999085,-0.936767578125,-0.0185546875,-0.15673828125
0.35492041700001664,-0.932373046875,-0.0130615234375,-0.1607666015625
0.3650185420000298,-0.9384765625,-0.007080078125,-0.161865234375
0.37511599000004026,-0.947998046875,-0.004150390625,-0.1634521484375
0.3852127600000017,-0.958984375,-0.0052490234375,-0.1571044921875
0.3953055730000301,-0.965087890625,0.00048828125,-0.15673828125
0.40539796900003466,-0.969970703125,0.0045166015625,-0.1571044921875
0.415491406000001,-0.9697265625,0.007080078125,-0.15625
0.42558890600002997,-0.9620361328125,0.0020751953125,-0.15966796875
0.4356820309999989,-0.960205078125,-0.0072021484375,-0.161376953125
0.44577421899998626,-0.951416015625,-0.0181884765625,-0.1590576171875
0.45587229200003776,-0.946533203125,-0.025634765625,-0.1563720703125
0.46596630200002664,-0.9427490234375,-0.029296875,-0.1556396484375
0.4760585420000325,-0.9442138671875,-0.0260009765625,-0.1534423828125
0.48615125000003445,-0.9417724609375,-0.02197265625,-0.1385498046875
0.49624447900004043,-0.949462890625,-0.015625,-0.1334228515625
0.5063368230000265,-0.9512939453125,-0.0047607421875,-0.1392822265625
0.5164289059999874,-0.9482421875,0.0054931640625,-0.148681640625
0.5265277600000218,-0.9476318359375,0.0067138671875,-0.1636962890625
0.5366196350000223,-0.947998046875,0.01123046875,-0.171142578125
0.5467127599999912,-0.955322265625,0.01708984375,-0.1729736328125
0.5568030210000074,-0.96533203125,0.0147705078125,-0.1636962890625
0.5668949999999882,-0.974365234375,0.010009765625,-0.1585693359375
0.5769860940000058,-0.979736328125,0.001220703125,-0.1533203125
0.5870787499999892,-0.98095703125,0.000732421875,-0.1590576171875
0.597170468999991,-0.96875,-0.0047607421875,-0.15087890625
0.6072581770000056,-0.95166015625,-0.0074462890625,-0.15087890625
0.6173544270000093,-0.9320068359375,-0.006591796875,-0.149169921875
0.6274485420000246,-0.92333984375,-0.010009765625,-0.1519775390625
0.637540156,-0.921630859375,-0.0096435546875,-0.15185546875
0.6476383849999934,-0.926025390625,-0.009033203125,-0.1605224609375
