time,accX,accY,accZ
0.0015205210000885927,-0.9638671875,-0.061279296875,-0.0029296875
0.01164385399999901,-0.9573974609375,-0.059326171875,-0.0040283203125
0.021730469000090125,-0.9542236328125,-0.0499267578125,-0.00732421875
0.031821510000099806,-0.96142578125,-0.046630859375,-0.0037841796875
0.0419145829999934,-0.9559326171875,-0.04833984375,-0.0018310546875
0.05200666600001114,-0.960205078125,-0.044677734375,-0.0081787109375
0.06213453100008337,-0.9635009765625,-0.0419921875,-0.002197265625
0.07223406200000682,-0.9642333984375,-0.0438232421875,-0.0029296875
0.08233333300006507,-0.9697265625,-0.0428466796875,-0.0078125
0.09242593700002999,-0.96826171875,-0.039306640625,-0.01123046875
0.10252588500009097,-0.96630859375,-0.0364990234375,-0.018798828125
0.11262458300006983,-0.966796875,-0.0347900390625,-0.017578125
0.1227223440000671,-0.9727783203125,-0.0303955078125,-0.0169677734375
0.13281947900009072,-0.976806640625,-0.0269775390625,-0.0106201171875
0.14291140600005292,-0.973876953125,-0.0225830078125,-0.011962890625
0.15301041600002918,-0.9683837890625,-0.023681640625,-0.01171875
0.16313781200005906,-0.9619140625,-0.0252685546875,-0.0035400390625
0.17323557300005632,-0.95556640625,-0.0267333984375,-0.00244140625
0.18332932300006632,-0.9483642578125,-0.0289306640625,0.003662109375
0.19342588500001057,-0.9468994140625,-0.0284423828125,-0.000244140625
0.20351802100003624,-0.947021484375,-0.0230712890625,-0.005126953125
0.21361687500007065,-0.951171875,-0.016357421875,0.001708984375
0.22370973900001445,-0.95361328125,-0.0062255859375,0.00048828125
0.2338194790000898,-0.9559326171875,-0.0003662109375,-0.001708984375
0.24391145800007052,-0.9598388671875,0.00244140625,0.0001220703125
0.25400375000003805,-0.9610595703125,0.0062255859375,0.001953125
0.26412375000006705,-0.962646484375,0.00439453125,0.0086669921875
0.27422343700004603,-0.9656982421875,0.0059814453125,0.0106201171875
0.28432265600008577,-0.970703125,0.0059814453125,0.01171875
0.2944208850000223,-0.9722900390625,0.0009765625,0.003662109375
0.3045141659999899,-0.971923828125,-0.0057373046875,0.0030517578125
0.3146120310000242,-0.96435546875,-0.0111083984375,-0.0086669921875
0.32470489600007113,-0.9569091796875,-0.0093994140625,-0.00830078125
0.33480833300006907,-0.9510498046875,-0.0091552734375,-0.0072021484375
0.34490135400005784,-0.94775390625,-0.0072021484375,0.0048828125
0.354994791000081,-0.9482421875,-0.006103515625,0.0091552734375
0.3651221869999972,-0.95068359375,-0.002685546875,0.0064697265625
0.37521630200001255,-0.958984375,0.000244140625,0.016357421875
0.38531005200002255,-0.970458984375,0.0006103515625,0.01123046875
0.39540947900002266,-0.976318359375,0.003173828125,0.0106201171875
0.40550145800000337,-0.979736328125,0.0037841796875,0.0194091796875
0.4155941660000053,-0.9805908203125,0.00390625,0.01416015625
0.42568854099999953,-0.9720458984375,0.005126953125,0.005126953125
0.43578135400002793,-0.961669921875,-0.0001220703125,-0.003662109375
0.4458744790000537,-0.95166015625,-0.007080078125,-0.0009765625
0.45596651000005295,-0.945068359375,-0.0113525390625,0.0067138671875
0.4660809890000337,-0.951171875,-0.0164794921875,0.0257568359375
0.4761742180000965,-0.959716796875,-0.0169677734375,0.025146484375
0.4862681250000378,-0.9698486328125,-0.0128173828125,0.02001953125
0.49636208300000817,-0.981689453125,-0.0074462890625,0.0106201171875
0.5064560410000922,-0.986083984375,-0.0050048828125,0.0072021484375
0.5165541140000869,-0.97900390625,-0.0072021484375,-0.0032958984375
0.5266473950000545,-0.9737548828125,-0.0062255859375,0.002197265625
0.5367406770000116,-0.9658203125,-0.0101318359375,0.0029296875
0.546833332999995,-0.958740234375,-0.021484375,0.005126953125
0.556926302000079,-0.9517822265625,-0.0238037109375,0.005615234375
0.5670478640000738,-0.95751953125,-0.0262451171875,0.0113525390625
0.5771411450000414,-0.964111328125,-0.0294189453125,0.0157470703125
0.587233645000083,-0.9744873046875,-0.024658203125,0.0198974609375
0.5973215100000289,-0.9761962890625,-0.01953125,0.0113525390625
0.607414947000052,-0.9739990234375,-0.01708984375,0.0167236328125
0.617507812000099,-0.97314453125,-0.0126953125,0.011474609375
0.6276006250000137,-0.97119140625,-0.007080078125,0.0150146484375
0.6376931770000738,-0.968505859375,-0.00537109375,0.01708984375
0.6477872390000812,-0.9656982421875,-0.008544921875,0.01220703125
0.6578807289999986,-0.963623046875,-0.008056640625,0.017822265625
0.6680001560000619,-0.9600830078125,-0.0169677734375,0.0205078125
0.6780929160000824,-0.95751953125,-0.0198974609375,0.0201416015625
0.688186093000013,-0.95654296875,-0.0223388671875,0.0223388671875
0.6982785930000546,-0.9559326171875,-0.02001953125,0.021728515625
0.7083706250000432,-0.9539794921875,-0.022705078125,0.0169677734375
0.7184597910001003,-0.954833984375,-0.018798828125,0.01806640625
0.7285535409999966,-0.954833984375,-0.020751953125,0.01708984375
0.7386461450000752,-0.9591064453125,-0.0162353515625,0.0142822265625
0.7487386970000216,-0.958251953125,-0.0135498046875,0.0167236328125
0.7588331770000423,-0.9595947265625,-0.0078125,0.022705078125
0.7689526560000104,-0.9544677734375,-0.0040283203125,0.02197265625
0.7790452080000705,-0.9547119140625,-0.0062255859375,0.0289306640625
0.7891392700000779,-0.9541015625,-0.00732421875,0.0218505859375
0.7992321350000111,-0.957763671875,-0.0076904296875,0.0228271484375
0.8093246350000527,-0.9642333984375,-0.009033203125,0.021484375
0.8194179680000389,-0.9666748046875,-0.004150390625,0.0218505859375
0.8295106240000223,-0.969970703125,-0.0020751953125,0.02734375
0.8396032290000903,-0.9693603515625,0.0015869140625,0.0347900390625
0.8496961450000526,-0.96142578125,0.0028076171875,0.028564453125
0.8597883850000017,-0.9571533203125,0.0084228515625,0.02490234375
0.8699106239999992,-0.9561767578125,0.0050048828125,0.027587890625
0.8800029160000804,-0.957763671875,0.0037841796875,0.026123046875
0.8900940620000029,-0.9583740234375,0.0048828125,0.0152587890625
0.9001885410000341,-0.9598388671875,0.00244140625,0.01904296875
0.910280364000073,-0.958740234375,-0.00048828125,0.0230712890625
0.9203732290000062,-0.9576416015625,-0.004150390625,0.020751953125
0.9304654680000795,-0.9569091796875,-0.0037841796875,0.0269775390625
0.9405580200000259,-0.957763671875,-0.0047607421875,0.0250244140625
0.9506499990000066,-0.9615478515625,-0.00341796875,0.0289306640625
0.9607427600000165,-0.9630126953125,0.001953125,0.0328369140625
0.970831770000018,-0.9625244140625,0.0057373046875,0.0289306640625
0.9809243740000966,-0.954833984375,0.006103515625,0.0263671875
0.9910160930000984,-0.9481201171875,0.0074462890625,0.026123046875
1.001108385000066,-0.944091796875,0.0067138671875,0.022705078125
1.0111998430000995,-0.9462890625,0.0020751953125,0.019287109375
1.0212979160000941,-0.9532470703125,-0.0054931640625,0.0245361328125
1.0313961970000491,-0.9637451171875,-0.00927734375,0.025390625
1.0414940620000834,-0.9691162109375,-0.0150146484375,0.0198974609375
1.0515920830000596,-0.9764404296875,-0.0137939453125,0.02099609375
1.0616902600000913,-0.9720458984375,-0.010986328125,0.0177001953125
1.0718171350000603,-0.9691162109375,-0.0054931640625,0.01416015625
1.0819163540001,-0.96044921875,-0.002197265625,0.013671875
1.0920142180000312,-0.9552001953125,-0.0003662109375,0.0137939453125
1.1021134890000894,-0.95361328125,-0.001708984375,0.0125732421875
1.1122105720000945,-0.95263671875,-0.005859375,0.0130615234375
1.1223103640001,-0.952392578125,-0.0118408203125,0.009765625
1.1324098950000234,-0.9620361328125,-0.0172119140625,0.0013427734375
1.1425087490000578,-0.968994140625,-0.0106201171875,0.0072021484375
1.1526061970000683,-0.97509765625,-0.001708984375,0.00537109375
1.1626979680000886,-0.9779052734375,-0.0013427734375,0.0064697265625
1.1728245830000787,-0.9783935546875,0.0048828125,0.0089111328125
1.1829284890000054,-0.976806640625,0.005615234375,0.0140380859375
1.1930268739999974,-0.9676513671875,-0.0025634765625,0.01025390625
1.203123124000058,-0.9603271484375,-0.005615234375,0.013427734375
1.21337354100001,-0.9560546875,-0.0106201171875,0.009033203125
1.223465884999996,-0.9541015625,-0.0150146484375,0.0068359375
1.2335715620000656,-0.95458984375,-0.0189208984375,0.0052490234375
1.243665624000073,-0.9576416015625,-0.021728515625,0.005615234375
1.2537625510000225,-0.9576416015625,-0.0174560546875,0.0020751953125
1.2638556240000298,-0.95947265625,-0.015869140625,0.0059814453125
1.273982083000078,-0.9630126953125,-0.0126953125,0.00830078125
1.2840803640000331,-0.9586181640625,-0.0113525390625,0.01171875
1.294178124000041,-0.9573974609375,-0.00634765625,0.0140380859375
1.3042701030000217,-0.9486083984375,-0.001953125,0.016357421875
1.3143624990000262,-0.9432373046875,0.0015869140625,0.0284423828125
1.3244605720000209,-0.9375,0.0101318359375,0.0323486328125
1.3345594780000738,-0.939453125,0.0125732421875,0.0335693359375
